url,source_locations
https://arxiv.org/abs/2407.20421,research/hardware_innovation_20260908/exploration_tcasii_20260911/round2_absorb/web/R2W1.md:214 || research/hardware_innovation_20260908/exploration_tcasii_20260911/round2_absorb/web/R2W1.md:370 || research/innovation_first_audit_20260906/report-source.md:4636 || research/innovation_first_audit_20260906/report-source.md:11750 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:269
https://arxiv.org/abs/2407.20496,research/literature_audit_20260909/LITERATURE_INVENTORY.md:153
https://arxiv.org/abs/2408.03653v2,research/hardware_innovation_20260908/survey_ab_fusion_20260910/literature_new_this_round.md:218
https://arxiv.org/abs/2408.08794,research/hardware_innovation_20260908/exploration_tcasii_20260911/web/W1_2025_2026_venues.md:330 || research/innovation_first_audit_20260906/report-source.md:2902 || research/innovation_first_audit_20260906/report-source.md:7435 || research/innovation_first_audit_20260906/report-source.md:10405 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:240
https://arxiv.org/abs/2408.15578,gptpro/ChatGPTpro-#第二轮跨领域调研：.md:215 || research/hardware_innovation_20260908/exploration_tcasii_20260911/round2_absorb/web/DEEP_RESEARCH2.md:41 || research/hardware_innovation_20260908/exploration_tcasii_20260911/round2_absorb/web/DEEP_RESEARCH2.md:42 || research/hardware_innovation_20260908/exploration_tcasii_20260911/round2_absorb/web/DEEP_RESEARCH2.md:45 || research/hardware_innovation_20260908/exploration_tcasii_20260911/web/W1_2025_2026_venues.md:270 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:87
https://arxiv.org/abs/2409.03368,research/hardware_innovation_20260908/exploration_tcasii_20260911/round2_absorb/web/R2W1.md:69 || research/hardware_innovation_20260908/exploration_tcasii_20260911/round2_absorb/web/R2W1.md:360
https://arxiv.org/abs/2409.04082,research/innovation_first_audit_20260906/report-source.md:3643 || research/innovation_first_audit_20260906/report-source.md:11769 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:238
https://arxiv.org/abs/2409.05227,codex_independent_20260905/02_literature_and_alternative_ideas.md:76 || gptpro/ChatGPTpro-#第二轮跨领域调研：.md:113 || research/01_ann_sparsity_mechanisms.md:54 || research/01_ann_sparsity_mechanisms.md:418 || research/hardware_innovation_20260908/algorithm/patch_probe/residual_consumer_probe/projection_cmvm/bbs/official/README.md:4 || research/hardware_innovation_20260908/algorithm/patch_probe/residual_consumer_probe/projection_fusion_one_page.md:7 || research/innovation_first_audit_20260906/report-source.md:751 || research/innovation_first_audit_20260906/report-source.md:2251 || research/innovation_first_audit_20260906/report-source.md:5002 || research/innovation_first_audit_20260906/report-source.md:6917 || research/innovation_first_audit_20260906/report-source.md:10462 || research/innovation_first_audit_20260906/report-source.md:10904 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:75 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:343
https://arxiv.org/abs/2409.11536v2,research/hardware_innovation_20260908/survey_ab_fusion_20260910/literature_new_this_round.md:217
https://arxiv.org/abs/2409.11586v2,research/hardware_innovation_20260908/survey_ab_fusion_20260910/literature_new_this_round.md:216
https://arxiv.org/abs/2410.23082,research/hardware_innovation_20260908/exploration_tcasii_20260911/web/W1_2025_2026_venues.md:482 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:390
https://arxiv.org/abs/2411.01417v1,research/hardware_innovation_20260908/survey_ab_fusion_20260910/literature_new_this_round.md:257
https://arxiv.org/abs/2411.05382v2,research/hardware_innovation_20260908/survey_ab_fusion_20260910/literature_new_this_round.md:215
https://arxiv.org/abs/2411.06360,research/literature_audit_20260909/LITERATURE_INVENTORY.md:36
https://arxiv.org/abs/2411.14733,research/literature_audit_20260909/LITERATURE_INVENTORY.md:182
https://arxiv.org/abs/2411.15409,research/hardware_innovation_20260908/exploration_tcasii_20260911/round2_absorb/web/R2W1.md:296 || research/hardware_innovation_20260908/exploration_tcasii_20260911/round2_absorb/web/R2W1.md:367 || research/hardware_innovation_20260908/exploration_tcasii_20260911/round3_gap/literature/R3L3_hybrid_cores.md:27 || research/hardware_innovation_20260908/exploration_tcasii_20260911/web/W1_2025_2026_venues.md:365
https://arxiv.org/abs/2411.16061,research/01_ann_sparsity_mechanisms.md:310 || research/audit_comparison_20260909/grok_comparison.md:45 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:413
https://arxiv.org/abs/2411.16711v2,research/hardware_innovation_20260908/survey_ab_fusion_20260910/literature_list_300plus.md:84 || research/hardware_innovation_20260908/survey_ab_fusion_20260910/literature_new_this_round.md:75
https://arxiv.org/abs/2412.09105,research/literature_audit_20260909/LITERATURE_INVENTORY.md:260
https://arxiv.org/abs/2412.09209v1,research/hardware_innovation_20260908/survey_ab_fusion_20260910/literature_list_300plus.md:83 || research/hardware_innovation_20260908/survey_ab_fusion_20260910/literature_new_this_round.md:74
https://arxiv.org/abs/2412.11284,research/literature_audit_20260909/LITERATURE_INVENTORY.md:271
https://arxiv.org/abs/2412.16757,research/literature_audit_20260909/LITERATURE_INVENTORY.md:211
https://arxiv.org/abs/2412.19750v1,research/hardware_innovation_20260908/survey_ab_fusion_20260910/literature_new_this_round.md:256
https://arxiv.org/abs/2501.01737v1,research/hardware_innovation_20260908/survey_ab_fusion_20260910/literature_new_this_round.md:255
https://arxiv.org/abs/2501.03874v2,research/hardware_innovation_20260908/survey_ab_fusion_20260910/literature_new_this_round.md:243
https://arxiv.org/abs/2501.07056v2,research/hardware_innovation_20260908/survey_ab_fusion_20260910/literature_list_300plus.md:135 || research/hardware_innovation_20260908/survey_ab_fusion_20260910/literature_new_this_round.md:126
https://arxiv.org/abs/2501.07825,research/07_transformer_attention_accelerators.md:90 || research/07_transformer_attention_accelerators.md:258 || research/hardware_innovation_20260908/exploration_tcasii_20260911/round2_absorb/web/R2W1.md:171 || research/hardware_innovation_20260908/exploration_tcasii_20260911/round2_absorb/web/R2W1.md:369 || research/hardware_innovation_20260908/exploration_tcasii_20260911/web/W1_2025_2026_venues.md:290 || research/innovation_first_audit_20260906/report-source.md:2921 || research/innovation_first_audit_20260906/report-source.md:3054 || research/innovation_first_audit_20260906/report-source.md:11370 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:91
https://arxiv.org/abs/2501.10155,research/literature_audit_20260909/LITERATURE_INVENTORY.md:257
https://arxiv.org/abs/2501.11554,research/literature_audit_20260909/LITERATURE_INVENTORY.md:258
https://arxiv.org/abs/2501.13492,research/audit_comparison_20260909/grok_comparison.md:44
https://arxiv.org/abs/2501.13610,research/literature_audit_20260909/LITERATURE_INVENTORY.md:243
https://arxiv.org/abs/2501.14484v2,research/hardware_innovation_20260908/survey_ab_fusion_20260910/literature_new_this_round.md:254
https://arxiv.org/abs/2501.14490,research/hardware_innovation_20260908/grok_review_20260911/CODEX_FOLLOWTHROUGH.md:31 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:237
https://arxiv.org/abs/2502.00687v1,research/hardware_innovation_20260908/survey_ab_fusion_20260910/literature_new_this_round.md:253
https://arxiv.org/abs/2502.01776,research/audit_comparison_20260909/grok_comparison.md:47 || research/innovation_first_audit_20260906/report-source.md:1127 || research/innovation_first_audit_20260906/report-source.md:1322 || research/innovation_first_audit_20260906/report-source.md:1531 || research/innovation_first_audit_20260906/report-source.md:1859 || research/innovation_first_audit_20260906/report-source.md:5924 || research/innovation_first_audit_20260906/report-source.md:6152 || research/innovation_first_audit_20260906/report-source.md:6418 || research/innovation_first_audit_20260906/report-source.md:6570 || research/innovation_first_audit_20260906/report-source.md:6646 || research/innovation_first_audit_20260906/report-source.md:9369 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:431
https://arxiv.org/abs/2502.05602,research/01_ann_sparsity_mechanisms.md:166 || research/01_ann_sparsity_mechanisms.md:430 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:126
https://arxiv.org/abs/2502.05905,research/hardware_innovation_20260908/exploration_tcasii_20260911/web/W1_2025_2026_venues.md:280
https://arxiv.org/abs/2502.20724v2,research/hardware_innovation_20260908/survey_ab_fusion_20260910/literature_new_this_round.md:161
https://arxiv.org/abs/2503.00167v1,research/hardware_innovation_20260908/survey_ab_fusion_20260910/literature_new_this_round.md:149
https://arxiv.org/abs/2503.00226,research/innovation_first_audit_20260906/report-source.md:11807 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:139 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:255
https://arxiv.org/abs/2503.03256,research/literature_audit_20260909/LITERATURE_INVENTORY.md:262
https://arxiv.org/abs/2503.03379,codex_independent_20260905/02_literature_and_alternative_ideas.md:67 || research/hardware_innovation_20260908/exploration_tcasii_20260911/round2_absorb/web/DEEP_RESEARCH2.md:36 || research/hardware_innovation_20260908/exploration_tcasii_20260911/round2_absorb/web/R2W1.md:205 || research/hardware_innovation_20260908/exploration_tcasii_20260911/round2_absorb/web/R2W1.md:363 || research/hardware_innovation_20260908/exploration_tcasii_20260911/web/W1_2025_2026_venues.md:84 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:29
https://arxiv.org/abs/2503.10195v2,research/hardware_innovation_20260908/survey_ab_fusion_20260910/literature_list_300plus.md:82 || research/hardware_innovation_20260908/survey_ab_fusion_20260910/literature_new_this_round.md:73
https://arxiv.org/abs/2503.12905v1,research/hardware_innovation_20260908/survey_ab_fusion_20260910/literature_list_300plus.md:81 || research/hardware_innovation_20260908/survey_ab_fusion_20260910/literature_new_this_round.md:72
https://arxiv.org/abs/2503.15986,research/literature_audit_20260909/LITERATURE_INVENTORY.md:250
https://arxiv.org/abs/2503.17262v2,research/hardware_innovation_20260908/survey_ab_fusion_20260910/literature_new_this_round.md:148
https://arxiv.org/abs/2503.19643,gptpro/ChatGPTpro-#第二轮跨领域调研：.md:210 || research/01_ann_sparsity_mechanisms.md:253 || research/01_ann_sparsity_mechanisms.md:309 || research/01_ann_sparsity_mechanisms.md:426 || research/hardware_innovation_20260908/exploration_tcasii_20260911/round2_absorb/web/R2W1.md:368 || research/hardware_innovation_20260908/exploration_tcasii_20260911/web/W1_2025_2026_venues.md:461 || research/innovation_first_audit_20260906/report-source.md:392 || research/innovation_first_audit_20260906/report-source.md:2384 || research/innovation_first_audit_20260906/report-source.md:2422 || research/innovation_first_audit_20260906/report-source.md:5116 || research/innovation_first_audit_20260906/report-source.md:5135 || research/innovation_first_audit_20260906/report-source.md:10134 || research/innovation_first_audit_20260906/report-source.md:10229 || research/innovation_first_audit_20260906/report-source.md:10733 || research/innovation_first_audit_20260906/report-source.md:10885 || research/innovation_first_audit_20260906/report-source.md:10923 || research/innovation_first_audit_20260906/report-source.md:10985 || research/innovation_first_audit_20260906/report-source.md:11004 || research/innovation_first_audit_20260906/report-source.md:11275 || research/innovation_first_audit_20260906/report-source.md:11931 || research/innovation_first_audit_20260906/report-source.md:11969 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:92
https://arxiv.org/abs/2503.20246,research/hardware_innovation_20260908/exploration_tcasii_20260911/web/W1_2025_2026_venues.md:511
https://arxiv.org/abs/2503.22252v2,research/hardware_innovation_20260908/survey_ab_fusion_20260910/literature_new_this_round.md:214
https://arxiv.org/abs/2503.24389v1,research/hardware_innovation_20260908/survey_ab_fusion_20260910/literature_new_this_round.md:242
https://arxiv.org/abs/2504.10669v1,research/hardware_innovation_20260908/survey_ab_fusion_20260910/literature_new_this_round.md:147
https://arxiv.org/abs/2504.13457v1,research/hardware_innovation_20260908/survey_ab_fusion_20260910/literature_list_300plus.md:80 || research/hardware_innovation_20260908/survey_ab_fusion_20260910/literature_new_this_round.md:71
https://arxiv.org/abs/2504.16339,research/literature_audit_20260909/LITERATURE_INVENTORY.md:34
https://arxiv.org/abs/2505.00316v4,research/hardware_innovation_20260908/survey_ab_fusion_20260910/literature_new_this_round.md:160
https://arxiv.org/abs/2505.05089v1,research/hardware_innovation_20260908/survey_ab_fusion_20260910/literature_new_this_round.md:146
https://arxiv.org/abs/2505.06417v2,research/hardware_innovation_20260908/survey_ab_fusion_20260910/literature_list_300plus.md:122 || research/hardware_innovation_20260908/survey_ab_fusion_20260910/literature_new_this_round.md:113
https://arxiv.org/abs/2505.07556,research/literature_audit_20260909/LITERATURE_INVENTORY.md:276
https://arxiv.org/abs/2505.07661v1,research/hardware_innovation_20260908/survey_ab_fusion_20260910/literature_new_this_round.md:145
https://arxiv.org/abs/2505.10909,research/hardware_innovation_20260908/exploration_tcasii_20260911/round2_absorb/web/DEEP_RESEARCH2.md:39 || research/hardware_innovation_20260908/exploration_tcasii_20260911/web/W1_2025_2026_venues.md:105 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:33
https://arxiv.org/abs/2505.12026v1,research/hardware_innovation_20260908/survey_ab_fusion_20260910/literature_list_300plus.md:79 || research/hardware_innovation_20260908/survey_ab_fusion_20260910/literature_new_this_round.md:70
https://arxiv.org/abs/2505.12281,research/07_transformer_attention_accelerators.md:79 || research/07_transformer_attention_accelerators.md:257 || research/hardware_innovation_20260908/exploration_tcasii_20260911/web/W1_2025_2026_venues.md:95 || research/innovation_first_audit_20260906/report-source.md:10172 || research/innovation_first_audit_20260906/report-source.md:10291 || research/innovation_first_audit_20260906/report-source.md:10310 || research/innovation_first_audit_20260906/report-source.md:10519 || research/innovation_first_audit_20260906/report-source.md:10771 || research/innovation_first_audit_20260906/report-source.md:11180 || research/innovation_first_audit_20260906/report-source.md:11988 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:90
